Feb 24, 2020 20:37:06.113633000 EST|0x00000000|0x0000c1b5|eb:ff:89:c0:c6:22:06:62:e2:74:5d:95:df:71:b7:d9:db:00:f8:44:b5:65:2c:9c:7d:77:31:3b:24:17:de:8e:a6:ef:d2
Feb 24, 2020 20:37:06.155652000 EST|0x00000000|0x0000c1b5|a6:b5:82:9f:ee:45:bc:0c:4c:0f:2d:1d:72:d5
Feb 24, 2020 20:37:06.161831000 EST|0x0000c1b5|0x00000000|a6:4f
Feb 24, 2020 20:37:06.167177000 EST|0x0000c1b5|0x00000000|bb:da
Feb 24, 2020 20:37:06.170265000 EST|0x00000000|0x0000c1b5|8c:1c:59:2b:6a:1d:1f:b3:ee:dd:03
Feb 24, 2020 20:37:06.175257000 EST|0x0000c1b5|0x00000000|ce:db
Feb 24, 2020 20:37:06.179612000 EST|0x0000c1b5|0x00000000|86:7e
Feb 24, 2020 20:37:06.211463000 EST|0x0000c1b5|0x00000000|0f:74:68:17:df:6c:40:69:23:44:de:54:12
Feb 24, 2020 20:37:06.214548000 EST|0x0000c1b5|0x00000000|bf:9c:af:03:3a:98:1f:cd
Feb 24, 2020 20:37:06.221179000 EST|0x00000000|0x0000c1b5|82:6b:a8:bf:60:42:2a:df
Feb 24, 2020 20:37:06.225892000 EST|0x0000c1b5|0x00000000|a6:51:7a:73:c7:89:a1:11:7c:05:df:45:c2:0b:98
Feb 24, 2020 20:37:06.231339000 EST|0x0000c1b5|0x00000000|f4:96:f7:c9:ec:83:b4:39
Feb 24, 2020 20:37:06.236511000 EST|0x00000000|0x0000c1b5|b0:63:8f:2d:f5:4a:71:b0
Feb 24, 2020 20:37:06.243229000 EST|0x00000000|0x0000c1b5|d1:a7:fa:95:58:fd:a1:aa:e3:fa:f5:f7:91:cc:54:f9:13:ed:39
Feb 24, 2020 20:37:06.249309000 EST|0x0000c1b5|0x00000000|91:1f
Feb 24, 2020 20:37:06.296136000 EST|0x0000c1b5|0x00000000|a2:01
