--------- beginning of crash
04-21 09:05:58.823   645   645 F libc    : crash_dump helper failed to exec
04-21 17:54:05.830  2979 16230 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:54:24.646  1635  4614 I chatty  : uid=1000(system) Binder:1635_10 expire 12 lines
04-21 17:54:24.666  1635  1712 I chatty  : uid=1000(system) Binder:1635_1 expire 12 lines
04-21 17:54:30.666  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:54:34.959  1635  2514 I chatty  : uid=1000 system_server expire 3 lines
04-21 17:54:36.890  9147  9457 E ActivityThread: Failed to find provider info for com.facebook.appmanager.firstparty.crashreporter
04-21 17:54:36.944  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 18 lines
04-21 17:54:38.876  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 41 lines
04-21 17:55:05.795  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:55:14.777  1635  2881 I chatty  : uid=1000(system) Binder:1635_3 expire 9 lines
04-21 17:55:55.280  1635  3040 I chatty  : uid=1000(system) Binder:1635_5 expire 10 lines
04-21 17:56:03.456  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:56:04.747  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 31 lines
04-21 17:56:05.794  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:56:46.887  1635  1878 I chatty  : uid=1000(system) PackageManager expire 15 lines
04-21 17:56:47.225  1635  1752 I chatty  : uid=1000(system) android.fg expire 15 lines
04-21 17:56:47.277  1635  1635 I chatty  : uid=1000 system_server expire 18 lines
04-21 17:57:05.839  2979 10216 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:57:16.839  1635  2891 I chatty  : uid=1000(system) ConnectivitySer expire 10 lines
04-21 17:57:24.348  2979 11758 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:57:25.656  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 104 lines
04-21 17:57:27.101  1635  1771 I chatty  : uid=1000(system) android.bg expire 4 lines
04-21 17:57:31.052  1635  3045 I chatty  : uid=1000(system) Binder:1635_9 expire 10 lines
04-21 17:57:55.808  1635 10519 I chatty  : uid=1000 system_server expire 4 lines
04-21 17:57:56.150  1635  1635 I chatty  : uid=1000 system_server expire 11 lines
04-21 17:57:56.468  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 10 lines
04-21 17:58:05.824  2979 13347 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:58:18.139  1635  1878 I chatty  : uid=1000(system) PackageManager expire 12 lines
04-21 17:58:45.314  2979 16230 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:58:48.087  4561  9532 I AlwaysOnHotwordDetector: onDetected
04-21 17:58:49.454  1635  8900 I chatty  : uid=1000(system) Binder:1635_19 expire 5 lines
04-21 17:58:49.455  4561  4561 W AlwaysOnHotwordDetector: startRecognition() failed with error code -2147483648
04-21 17:58:49.544  1635  1752 I chatty  : uid=1000(system) android.fg expire 19 lines
04-21 17:58:49.702  1635 11490 I chatty  : uid=1000(system) Binder:1635_1D expire 11 lines
04-21 17:58:50.689  4561  9532 I AlwaysOnHotwordDetector: onError: -32
04-21 17:58:51.099  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 18 lines
04-21 17:58:51.426  1635  1635 I chatty  : uid=1000 system_server expire 13 lines
04-21 17:59:05.794  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:59:06.109  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 33 lines
04-21 17:59:26.271  1635  4613 I chatty  : uid=1000(system) Binder:1635_F expire 9 lines
04-21 18:00:05.880  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:00:06.291  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:00:39.191  1635  1878 I chatty  : uid=1000(system) PackageManager expire 14 lines
04-21 18:00:45.734  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 33 lines
04-21 18:00:50.707  1635  9377 I chatty  : uid=1000(system) Binder:1635_1B expire 6 lines
04-21 18:00:50.777  1635  1635 I chatty  : uid=1000 system_server expire 11 lines
04-21 18:00:51.492  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 12 lines
04-21 18:00:51.797  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 16 lines
04-21 18:00:52.209  1635  3043 I chatty  : uid=1000(system) Binder:1635_7 expire 1 line
04-21 18:00:53.402  1635  5549 I chatty  : uid=1000(system) Binder:1635_15 expire 5 lines
04-21 18:00:53.688  1635  4930 I chatty  : uid=1000(system) Binder:1635_14 expire 7 lines
04-21 18:00:58.403 12198 12198 D ActivityThread: Loading provider contacts;com.android.contacts: com.android.providers.contacts.ContactsProvider2
04-21 18:01:05.840  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:01:18.245  1635  9801 I chatty  : uid=1000(system) Binder:1635_1C expire 4 lines
04-21 18:01:29.642  1635  1635 I chatty  : uid=1000 system_server expire 20 lines
04-21 18:01:30.095  1635  1862 I chatty  : uid=1000(system) PowerManagerSer expire 6 lines
04-21 18:01:43.432  2979 10216 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:02:05.794  2979 11758 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:02:06.907  1635  4623 I chatty  : uid=1000(system) Binder:1635_11 expire 8 lines
04-21 18:02:35.066  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 29 lines
04-21 18:02:52.956  1635  1635 I chatty  : uid=1000 system_server expire 27 lines
04-21 18:03:05.901  2979 13347 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:03:13.277  1635  1878 I chatty  : uid=1000(system) PackageManager expire 29 lines
04-21 18:03:14.717  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 10 lines
04-21 18:03:14.718  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 27 lines
04-21 18:03:16.135  4561  9950 I AlwaysOnHotwordDetector: onDetected
04-21 18:03:17.293  1635  4614 I chatty  : uid=1000(system) Binder:1635_10 expire 7 lines
04-21 18:03:17.664  1635  3046 I chatty  : uid=1000(system) Binder:1635_A expire 6 lines
04-21 18:03:29.333  2979 16230 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:04:05.831  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:04:09.880  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 114 lines
04-21 18:04:10.113  1635  1752 I chatty  : uid=1000(system) android.fg expire 27 lines
04-21 18:04:10.147  1635  1712 I chatty  : uid=1000(system) Binder:1635_1 expire 11 lines
04-21 18:04:44.081  1635  1635 I chatty  : uid=1000 system_server expire 23 lines
04-21 18:04:48.801  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:04:49.950  1635  1878 I chatty  : uid=1000(system) PackageManager expire 16 lines
04-21 18:05:05.796  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:05:13.828  1635  4612 I chatty  : uid=1000(system) Binder:1635_E expire 5 lines
04-21 18:05:13.828  1635  2891 I chatty  : uid=1000(system) ConnectivitySer expire 12 lines
04-21 18:05:17.551  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 11 lines
04-21 18:06:05.834  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:06:06.156  1635  1878 I chatty  : uid=1000(system) PackageManager expire 16 lines
04-21 18:06:06.210  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 70 lines
04-21 18:06:06.254  1635  1752 I chatty  : uid=1000(system) android.fg expire 13 lines
04-21 18:06:06.523  1635  1635 I chatty  : uid=1000 system_server expire 16 lines
04-21 18:06:07.483  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 15 lines
04-21 18:06:08.254  2979 10216 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:06:08.885  1635  3048 I chatty  : uid=1000(system) Binder:1635_C expire 8 lines
04-21 18:07:05.795  2979 11758 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:07:27.749  2979 13347 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:08:02.811  1635  6941 I chatty  : uid=1000(system) Binder:1635_16 expire 4 lines
04-21 18:08:05.799  2979 16230 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:08:07.588  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 38 lines
04-21 18:08:20.382  1635  9190 I chatty  : uid=1000(system) Binder:1635_1A expire 5 lines
04-21 18:08:31.084  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:08:39.467  1635  1878 I chatty  : uid=1000(system) PackageManager expire 24 lines
04-21 18:08:39.608  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 34 lines
04-21 18:08:41.462  1635 11678 I chatty  : uid=1000(system) Binder:1635_1E expire 6 lines
04-21 18:08:52.439  1635  1635 I chatty  : uid=1000 system_server expire 13 lines
04-21 18:08:52.695  1635  1752 I chatty  : uid=1000(system) android.fg expire 10 lines
04-21 18:08:53.191  1635  3040 I chatty  : uid=1000(system) Binder:1635_5 expire 5 lines
04-21 18:08:53.618  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 11 lines
04-21 18:08:54.976  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 16 lines
04-21 18:09:00.345  1635 15203 I chatty  : uid=1000 system_server expire 7 lines
04-21 18:09:05.794  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:09:40.297  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 31 lines
04-21 18:09:41.780  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:09:58.468  1635  1752 I chatty  : uid=1000(system) android.fg expire 27 lines
04-21 18:09:58.533  1635  1635 I chatty  : uid=1000 system_server expire 25 lines
04-21 18:10:05.795  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:10:20.637  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 38 lines
04-21 18:10:32.126  1635  2891 I chatty  : uid=1000(system) ConnectivitySer expire 12 lines
04-21 18:10:52.809  1635  1878 I chatty  : uid=1000(system) PackageManager expire 11 lines
